State,District,City,Population,Area (in km^2),Latitude,Longitude,Year,Annual_Rainfall_mm,Annual_Recharge_MCM,Annual_Extractable_MCM,Annual_Extraction_MCM,Stage_of_Extraction_pct,Category,Is_Saline,Groundwater_Level_m
Uttar Pradesh,Kanshiram Nagar,Kasganj,101277,591.0,27.8,78.63,2014,1593,4470,3668.6516573000813,3935.972719818611,107.28662973456747,Over-Exploited,0,24.65
Bihar,Pashchim Champaran,Bagaha (Nagar Parishad),112634,0.0,27.13,84.07,2021,755,2491,1782.0511704917662,941.0962358165801,52.80972013597566,Safe,0,25.53
Bihar,Pashchim Champaran,Bettiah (Nagar Parishad),132209,0.0,26.8,84.5,2025,590,1567,1120.5879045818647,1258.352268265415,112.29393634540037,Over-Exploited,0,42.65
Bihar,Purba Champaran,Motihari (Nagar Parishad),126158,122.0,26.6,84.9,2019,1099,2077,1849.1212059392483,2208.542148964135,119.43739230670502,Over-Exploited,0,41.93
Bihar,Kishanganj,Kishanganj (Nagar Parishad),105782,0.0,26.06,87.9,2019,2454,1511,1147.541276830876,809.9888241299666,70.58472235237446,Semi-Critical,1,21.37
Bihar,Purnia,Purnia,282248,92.0,25.77,87.47,2025,956,2774,1992.878763878557,1289.8369510693672,64.72229894000556,Safe,1,18.0
Bihar,Katihar,Katihar,240838,115.0,25.53,87.58,2014,1225,2314,1897.0378349331966,1964.8651985639103,103.57543547006284,Over-Exploited,0,25.61
Bihar,Saharsa,Saharsa (Nagar Parishad),156540,1687.0,25.88,86.6,2016,1454,2926,2413.1592650554635,1633.994633754086,67.71184386441773,Safe,0,29.49
Bihar,Darbhanga,Darbhanga,296039,196.0,26.15,85.9,2013,825,4902,4067.194125644362,4497.884230973886,110.58936682205425,Over-Exploited,0,13.44
Bihar,Muzaffarpur,Muzaffarpur,354462,93.0,26.12,85.37,2010,1974,3051,2298.8687173986714,1314.9294912482449,57.198981451023364,Safe,0,40.11
Bihar,Siwan,Siwan (Nagar Parishad),135066,69.0,26.22,84.36,2023,988,4157,2922.4630228559145,1718.901094196618,58.81686374655508,Safe,0,25.35
Bihar,Saran,Chapra (Nagar Parishad),202352,0.0,25.78,84.71,2023,2412,507,452.75255846268345,536.6956394175049,118.5406088570431,Over-Exploited,0,18.03
Bihar,Vaishali,Hajipur (Nagar Parishad),147688,20.0,25.68,85.22,2014,1947,3055,2291.7956509172636,2226.908564990486,97.16872287890034,Critical,1,7.13
Bihar,Begusarai,Begusarai,252008,224.0,25.42,86.13,2016,694,975,814.3251261702468,889.9116452046774,109.2821057100267,Over-Exploited,0,13.46
Bihar,Bhagalpur,Bhagalpur,400146,342.0,25.25,86.99,2019,2385,2711,2280.8347154482362,1658.2365498962554,72.70305641460627,Semi-Critical,0,47.57
Bihar,Munger,Munger,213303,259.0,25.38,86.47,2019,1647,984,808.8494596812428,787.4461905386389,97.35386246644231,Critical,0,16.64
Bihar,Munger,Jamalpur (Nagar Parishad),105434,0.0,0.0,0.0,2015,1948,2785,2123.789418577002,1945.3258627282034,91.5969279116018,Critical,0,10.11
Bihar,Nalanda,Biharsharif,297268,152.94,25.18,85.52,2014,2090,4025,3035.732484280073,2799.5679309282978,92.2205084086063,Critical,0,24.11
Bihar,Patna,Dinapur Nizamat (Nagar Parishad),182429,0.0,25.63,85.05,2013,1536,3839,3146.1897074591357,3076.2584731726115,97.77727216764049,Critical,1,16.74
Bihar,Patna,Patna,1684297,99.0,25.61,85.16,2011,1656,3322,2900.833938971608,2618.7319610438753,90.2751421190369,Critical,0,3.69
Bihar,Bhojpur,Arrah,261430,191.0,25.56,84.66,2013,2464,3424,3045.1232575667414,2437.1450885805375,80.03436585118662,Semi-Critical,0,17.51
Bihar,Buxar,Buxar (Nagar Parishad),102861,0.0,25.56,83.98,2024,759,758,546.6553199476097,378.9118861179879,69.31458860663828,Safe,0,28.12
Bihar,Rohtas,Sasaram (Nagar Parishad),147408,0.0,24.95,84.03,2019,1099,782,571.6151950102834,593.340534650991,103.80069316392415,Over-Exploited,0,28.48
Bihar,Rohtas,Dehri (Nagar Parishad),137231,0.0,24.91,84.18,2019,847,2398,2131.695509712365,1403.4885009628306,65.83907010022303,Safe,0,19.11
Bihar,Aurangabad,Aurangabad (Nagar Parishad),102244,1420.0,24.7,84.35,2012,1074,4635,3927.2681566663523,3866.9767921169164,98.46480143080899,Critical,0,23.47
Bihar,Gaya,Gaya,474093,0.0,24.78,84.98,2019,1407,3476,3047.0573070216583,2021.2135910659629,66.33329758545287,Safe,0,48.34
Bihar,Jehanabad,Jehanabad (Nagar Parishad),103202,0.0,25.21,84.98,2025,1749,2767,2049.036899730499,1921.4456647912436,93.77311189681177,Critical,0,20.11
Sikkim,East District,Gangtok,100286,563.0,27.34,88.61,2010,985,3700,3024.813544620957,3094.2474952231664,102.29547869903202,Over-Exploited,0,14.39
Nagaland,Dimapur,Dimapur,122834,121.0,25.91,93.73,2017,1656,1112,934.3334457984461,610.2129139254407,65.30997222345775,Safe,0,13.69
Manipur,Imphal West,Imphal,193459,0.0,24.81,93.95,2014,1647,1187,992.3585616051113,537.8189542769688,54.19603106029158,Safe,0,23.97
Mizoram,Aizawl,Aizawl,293416,457.0,23.73,92.72,2022,1393,4190,3275.031116946293,1937.7757171393391,59.16816200959219,Safe,0,38.46
Tripura,West Tripura,Agartala,400004,76.504,23.83,91.28,2013,1835,1112,781.823823912147,722.5599183177716,92.41978770897178,Critical,0,11.89
Meghalaya,East Khasi Hills,Shillong,143229,64.36,25.57,91.88,2025,971,2807,2292.1546882899133,2509.021137881893,109.46124843580148,Over-Exploited,0,36.05
Assam,Nagaon,Nagaon,121628,362.0,26.35,92.67,2017,1645,3513,2636.929141427593,1401.5219711449056,53.14977748647971,Safe,0,3.02
Assam,Tinsukia,Tinsukia,116322,853.0,27.5,95.37,2025,2484,2281,1802.1059870903864,1827.1658590894203,101.39058813291524,Over-Exploited,0,22.11
Assam,Dibrugarh,Dibrugarh,144063,12.65,27.47,94.91,2016,1388,3091,2755.676583524816,2036.2329518778772,73.89230521650364,Semi-Critical,0,39.24
Assam,Cachar,Silchar,178865,871.0,24.83,92.78,2011,677,3196,2492.263375037044,2080.9647987051453,83.49698589436659,Semi-Critical,0,18.26
Assam,Kamrup Metropolitan,Guwahati,963429,100.0,26.15,91.73,2010,1619,4458,3869.367112502003,4450.552572265094,115.02016848918959,Over-Exploited,0,29.06
West Bengal,Darjiling,Darjiling,118805,10.57,27.05,88.27,2021,2287,1074,792.2985221149391,580.2636338680076,73.23800533150919,Semi-Critical,0,11.84
West Bengal,Darjiling,Siliguri,509709,260.0,26.73,88.41,2025,883,2410,2011.125960048064,1660.658811634442,82.57358537576403,Semi-Critical,0,37.62
West Bengal,Jalpaiguri,Dabgram,119040,0.0,0.0,0.0,2025,1665,4104,3674.727308203485,1872.5590543160115,50.95776903324768,Safe,0,4.51
West Bengal,Jalpaiguri,Jalpaiguri,107341,502.0,26.54,88.72,2020,1130,1169,842.1226069840926,469.1625922639739,55.71191040033868,Safe,0,42.92
West Bengal,Uttar Dinajpur,Raiganj,183612,488.0,25.62,88.13,2013,1440,4864,3412.8936397986117,2324.228737581821,68.10141137943488,Safe,0,11.51
West Bengal,Dakshin Dinajpur,Balurghat,153279,355.0,25.24,88.78,2017,1317,1783,1402.7156238527903,728.7059532777173,51.94965685747521,Safe,0,43.97
West Bengal,Murshidabad,Berhampore,195223,278.0,24.1,88.27,2021,1285,1423,1022.4612124764191,963.1203532175019,94.19627282337757,Critical,0,18.92
West Bengal,Barddhaman,Kulti,313809,0.0,23.73,86.85,2011,421,1625,1380.7249136447751,1102.4796408836235,79.84788497611358,Semi-Critical,0,36.69
West Bengal,Barddhaman,Asansol,563917,326.48,23.67,86.95,2012,873,2029,1791.4238477897452,1583.084195647839,88.37016419096155,Semi-Critical,0,17.32
West Bengal,Barddhaman,Jamuria,149220,134.0,23.7,87.08,2021,1103,2094,1647.5679833704282,1025.2041699931895,62.22530301274308,Safe,0,45.48
West Bengal,Barddhaman,Raniganj,129441,81.0,23.63,87.09,2010,1086,746,560.7997770095917,396.57091978743097,70.71524206056313,Semi-Critical,0,8.08
West Bengal,Barddhaman,Durgapur,566517,154.2,23.53,87.32,2010,684,4211,3313.554475267367,3196.5102292418633,96.46771323969075,Critical,0,10.57
West Bengal,Barddhaman,Barddhaman,314265,0.0,23.23,87.87,2022,1115,2060,1740.0605009542005,2045.8098490740379,117.571190654128,Over-Exploited,0,25.67
West Bengal,Nadia,Nabadwip,125543,93.0,23.41,88.37,2012,1162,2900,2035.251413716615,1089.4532736825563,53.529174152154646,Safe,0,5.93
West Bengal,Nadia,Krishnanagar,153062,26.0,23.4,88.5,2020,1650,2743,2243.474458631305,2520.0253668588516,112.32690245986862,Over-Exploited,0,11.41
West Bengal,Nadia,Santipur,151777,177.0,23.26,88.44,2014,1347,4364,3590.0809825697042,3244.7756523053868,90.3816840917846,Critical,1,47.3
West Bengal,Nadia,Kalyani,100575,0.0,22.98,88.43,2021,1430,2439,2018.3643268358371,1805.9187591389086,89.47436967289366,Semi-Critical,1,48.87
West Bengal,North Twenty Four Parganas,Bongaon,108864,344.0,23.07,88.82,2012,428,3569,2671.0553606903504,2270.9178446586784,85.01949746454322,Semi-Critical,0,20.06
West Bengal,North Twenty Four Parganas,Halisahar,124939,8.29,22.93,88.42,2010,1306,726,611.880455434504,335.662847138511,54.85758601329284,Safe,0,46.32
West Bengal,North Twenty Four Parganas,Kanchrapara,129576,9.06,22.95,88.42,2010,969,4047,2906.87226903694,1636.318504076603,56.29137962153125,Safe,0,28.15
West Bengal,North Twenty Four Parganas,Naihati,217900,11.55,22.88,88.42,2017,2406,764,565.2485074121271,520.3894837054418,92.06384039613602,Critical,0,14.95
West Bengal,North Twenty Four Parganas,Bhatpara,386019,34.69,22.87,88.42,2019,1853,1895,1659.0611476820486,1225.5003570275608,73.86710000048909,Semi-Critical,0,35.72
West Bengal,North Twenty Four Parganas,Habra,147221,21.8,22.85,88.66,2020,1137,4057,3439.299964499536,3927.98200242179,114.20876466043764,Over-Exploited,0,33.63
West Bengal,North Twenty Four Parganas,Ashokenagar Kalyangarh,121592,20.0,22.83,88.63,2021,915,1145,804.6477318685979,631.3373735141726,78.46133761516305,Semi-Critical,0,49.48
West Bengal,North Twenty Four Parganas,North Barrackpore,132806,11.0,22.76,88.37,2022,2400,3490,2616.3666297381205,1570.5970939159138,60.02970210918488,Safe,0,14.72
West Bengal,North Twenty Four Parganas,Barrackpore,152783,10.61,22.77,88.39,2022,438,2399,1782.1722305401204,1782.7125556680098,100.03031834514253,Over-Exploited,0,34.26
West Bengal,North Twenty Four Parganas,Titagarh,116541,3.24,22.73,88.37,2021,1286,3004,2265.500441884613,1597.9648350743862,70.53473950087069,Semi-Critical,0,4.5
West Bengal,North Twenty Four Parganas,Khardah,108496,0.0,22.72,88.38,2024,1498,3272,2452.4031136711574,2128.2670693665114,86.78292151491252,Semi-Critical,1,7.46
West Bengal,North Twenty Four Parganas,Panihati,377347,19.38,22.68,88.37,2023,2223,1654,1178.4836986317332,1164.911042777899,98.84829498536189,Critical,0,2.19
West Bengal,North Twenty Four Parganas,Barasat,278435,34.06,22.72,88.48,2011,2110,1087,860.6736683081488,972.720364678197,113.01848778414492,Over-Exploited,0,49.97
West Bengal,North Twenty Four Parganas,Madhyamgram,196127,0.0,22.7,88.45,2022,1373,2321,1964.8348789957379,2071.9848627636175,105.45338363611734,Over-Exploited,1,40.51
West Bengal,North Twenty Four Parganas,North DumDum,249142,26.0,22.65,88.41,2012,1962,1485,1219.6993222410786,1187.3196563727688,97.34527475109068,Critical,0,39.76
West Bengal,North Twenty Four Parganas,Kamarhati,330211,10.96,22.67,88.37,2011,1388,4579,3821.5158741021214,3728.8182336137693,97.57432276766005,Critical,0,26.47
West Bengal,North Twenty Four Parganas,Baranagar,245213,7.12,22.63,88.37,2012,420,3848,2756.052407801489,3202.938728849124,116.21472508224606,Over-Exploited,0,16.4
West Bengal,North Twenty Four Parganas,Dum Dum,114786,9.73,22.62,88.42,2016,1268,4331,3855.8812531551334,2726.4044408154673,70.70768682475752,Semi-Critical,0,9.26
West Bengal,North Twenty Four Parganas,South DumDum,403316,0.0,22.61,88.4,2010,483,1741,1510.6628565441413,756.5074278486817,50.07784659373312,Safe,0,15.66
West Bengal,North Twenty Four Parganas,Rajarhat Gopalpur,402844,0.0,22.62,88.51,2019,2082,689,593.2414458887024,409.5550241677399,69.03681915787391,Safe,0,20.05
West Bengal,North Twenty Four Parganas,Bidhannagar,215514,0.0,22.58,88.42,2017,2376,1480,1279.6032062923632,834.9717587418752,65.25239657387208,Safe,0,38.3
West Bengal,North Twenty Four Parganas,Basirhat,125254,0.0,22.66,88.87,2022,1810,2198,1948.6195393751618,1877.074432758754,96.32842095797986,Critical,0,27.9
West Bengal,Hugli,Bansberia,103920,9.07,22.97,88.4,2019,1930,2215,1791.604506988368,1690.5546442836953,94.35981198358702,Critical,0,5.72
West Bengal,Hugli,Hugli-Chinsurah,179931,0.0,22.9,88.39,2019,969,3093,2288.994456252913,2095.398098634367,91.54229678933066,Critical,1,2.87
West Bengal,Hugli,Chandannagar,166867,19.0,22.86,88.36,2019,1333,4636,3817.081761200876,1951.9426661701734,51.137041024661755,Safe,0,6.91
West Bengal,Hugli,Bhadreswar,101477,8.0,22.82,88.35,2023,2380,4933,4186.026881652789,4228.492609508716,101.01446381154533,Over-Exploited,0,21.7
West Bengal,Hugli,Champdani,111251,6.59,22.8,88.33,2011,2255,1598,1354.4383989159464,983.9606091791985,72.6471288739844,Semi-Critical,0,46.79
West Bengal,Hugli,Baidyabati,121110,12.03,22.8,88.32,2012,1192,2826,2272.9229884591205,2194.5962264474715,96.55391923046417,Critical,0,32.6
West Bengal,Hugli,Serampore,181842,11.6,22.75,88.33,2018,1191,3747,2674.202964268583,2378.984060478177,88.96048999515074,Semi-Critical,1,40.49
West Bengal,Hugli,Rishra,124577,0.0,22.72,88.35,2016,2209,1395,1080.0405098220058,799.1345533126502,73.9911647799535,Semi-Critical,0,24.39
West Bengal,Hugli,Uttarpara Kotrung,159147,11.75,22.68,88.34,2013,1694,2174,1922.1493213598678,1142.1476370196474,59.42033869728755,Safe,0,19.36
West Bengal,Bankura,Bankura,137386,19.06,23.23,87.09,2019,2007,3409,2784.777266672613,1576.4435531607432,56.609322836233666,Safe,0,7.2
West Bengal,Puruliya,Puruliya,121067,140.18,23.33,86.37,2014,1483,1430,1154.962935771134,1249.7424664967364,108.20628331785565,Over-Exploited,0,44.04
West Bengal,Haora,Bally,113377,0.0,22.66,88.34,2011,1384,4884,3681.4161128485266,4207.410513017934,114.28782794570904,Over-Exploited,0,39.59
West Bengal,Haora,Bally,293373,0.0,22.66,88.34,2022,2080,1223,946.2226058115951,903.502200089977,95.48516327350096,Critical,0,10.07
West Bengal,Haora,Haora,1077075,63.55,22.58,88.25,2020,919,3440,3023.9981093373804,1730.9482521140512,57.24038804023384,Safe,0,26.59
West Bengal,Haora,Uluberia,235345,0.0,22.47,88.12,2022,990,1589,1324.1019565040285,1034.6784953667266,78.14190518217686,Semi-Critical,0,25.39
West Bengal,Kolkata,Kolkata,4496694,205.0,22.57,88.36,2017,1450,1435,1230.4800766779194,1243.1016523262144,101.02574400736101,Over-Exploited,0,32.0
West Bengal,South Twenty Four Parganas,Maheshtala,448317,44.18,22.51,88.25,2013,2109,2795,2210.479091494819,2311.883977198093,104.58746188070478,Over-Exploited,0,47.42
West Bengal,South Twenty Four Parganas,Rajpur Sonarpur,424368,49.26,22.44,88.39,2018,2435,655,541.0623857487567,315.30574774610164,58.2753035603762,Safe,0,29.83
West Bengal,Paschim Medinipur,Medinipur,169264,0.0,22.43,87.32,2014,748,1570,1176.992453145367,588.5215356671126,50.002150319176764,Safe,0,27.93
West Bengal,Paschim Medinipur,Kharagpur,207604,127.0,22.35,87.23,2022,1359,2458,2067.404544167362,2064.2950273901197,99.84959321164234,Critical,1,4.42
West Bengal,Purba Medinipur,Haldia,200827,300.0,22.07,88.07,2018,2363,3001,2357.346320488743,1767.1076385973781,74.9617323190344,Semi-Critical,0,5.02
Jharkhand,Giridih,Giridih,114533,409.0,24.18,86.3,2013,1092,4719,3720.9744568821566,2523.3302027345107,67.81369321327821,Safe,0,10.99
Jharkhand,Deoghar,Deoghar,203123,338.0,24.48,86.7,2019,1959,4330,3593.3131330835795,1829.0978198465652,50.90282288526679,Safe,0,3.56
Jharkhand,Dhanbad,Dhanbad,1162472,577.0,23.8,86.43,2014,777,1354,1201.3447922937853,1055.032511161537,87.82095847330497,Semi-Critical,0,37.68
Jharkhand,Bokaro,Chas (Nagar Parishad),141640,0.0,23.63,86.16,2018,926,1139,811.8806457574439,889.6632889789204,109.58055147981871,Over-Exploited,0,36.72
Jharkhand,Bokaro,Bokaro Steel City,414820,183.0,23.67,86.15,2017,1659,2738,2368.229396771221,2771.638689572424,117.03421523908115,Over-Exploited,0,8.53
Jharkhand,Purbi Singhbhum,Mango,223805,0.0,22.81,86.2,2025,2275,2102,1594.3178596172859,1428.5430249343892,89.60214654293024,Semi-Critical,0,42.13
Jharkhand,Purbi Singhbhum,Jamshedpur,677350,224.0,22.81,86.2,2012,2163,941,742.2456413381003,638.422495375414,86.0122929417926,Semi-Critical,0,9.43
Jharkhand,Hazaribagh,Hazaribag (Nagar Parishad),142489,0.0,23.98,85.35,2010,920,1836,1293.2465743261832,723.6225025740614,55.95394698424687,Safe,0,16.46
Jharkhand,Ranchi,Ranchi,1073427,652.02,23.34,85.31,2012,2101,4200,3192.878705380823,2823.1783486960685,88.421096107982,Semi-Critical,0,13.95
Jharkhand,Saraikela-Kharsawan,Adityapur (Nagar Parishad),174355,0.0,0.0,0.0,2025,1416,1448,1159.1620078656856,887.9011224171794,76.59853552757762,Semi-Critical,0,19.87
Odisha,Sambalpur,Sambalpur,189366,50.0,21.47,83.98,2013,1413,3873,2754.613989513326,2548.0033315309656,92.49946966185038,Critical,0,14.22
Odisha,Sundargarh,Raurkela,320040,56.0,22.23,84.87,2011,516,959,765.4921608956911,591.042960871021,77.21084435135826,Semi-Critical,1,25.47
Odisha,Mayurbhanj,Baripada,116849,40.0,21.93,86.75,2010,1767,892,789.7965361883435,527.7494588393081,66.82093864152567,Safe,0,21.56
Odisha,Baleshwar,Baleshwar,144373,38.0,21.48,86.93,2016,983,4438,3200.147020392488,1812.8054999902329,56.647569265986355,Safe,0,49.36
Odisha,Bhadrak,Bhadrak,121338,78.86,21.05,86.49,2025,794,2287,1950.5551890217357,1405.263658858935,72.0442911212227,Semi-Critical,0,4.68
Odisha,Cuttack,Cuttack,610189,398.0,20.46,85.88,2017,1487,2757,2155.7926188315223,1223.7386636997735,56.76513840014265,Safe,0,8.82
Odisha,Khordha,Bhubaneswar,885363,185.0,20.3,85.82,2016,471,1638,1361.2349088781732,849.1762677540853,62.38278655767887,Safe,0,4.54
Odisha,Puri,Puri,200564,17.0,19.82,85.83,2023,673,4308,3239.8198528240737,3859.0638279959862,119.11353110056821,Over-Exploited,0,32.04
Odisha,Ganjam,Brahmapur,356598,80.0,19.31,84.79,2025,2413,2954,2162.0280287094347,1753.1290507318827,81.0872489834633,Semi-Critical,0,4.62
Chhattisgarh,Surguja,Ambikapur,121071,733.0,23.12,83.2,2014,1743,1966,1439.293899931446,1255.5108023192258,87.23102365535115,Semi-Critical,0,42.15
Chhattisgarh,Raigarh,Raigarh,150019,652.0,21.9,83.4,2021,737,4174,2980.646676222897,3313.0870528885707,111.15329701160506,Over-Exploited,0,26.57
Chhattisgarh,Korba,Korba,363210,1996.0,22.36,82.73,2010,1789,1877,1383.5917730199267,1656.01854464535,119.68982303434814,Over-Exploited,0,27.3
Chhattisgarh,Bilaspur,Bilaspur,349107,448.0,22.08,82.15,2016,1006,3097,2579.317487062167,2341.7626419420603,90.79001145412771,Critical,0,28.96
Chhattisgarh,Rajnandgaon,Rajnandgaon,163114,745.0,21.1,81.03,2022,565,641,561.7327364383377,600.3415681649273,106.87316747309201,Over-Exploited,0,10.2
Chhattisgarh,Durg,Bhilai Nagar,618611,341.0,21.21,81.38,2016,1967,3159,2725.664608156496,1986.624409370483,72.88587170356726,Semi-Critical,0,11.49
Chhattisgarh,Durg,Durg,268806,639.0,21.19,81.28,2018,2458,1339,1120.778968184387,800.2594621016636,71.40207702131038,Semi-Critical,1,17.3
Chhattisgarh,Raipur,Raipur,1027264,653.0,21.25,81.63,2012,1724,4118,2973.5516827053843,2324.998070389258,78.18926046961921,Semi-Critical,0,30.49
Chhattisgarh,Dhamtari,Dhamtari,101677,681.0,20.71,81.55,2018,1128,4417,3347.3681900578417,3249.474688088573,97.07550838715542,Critical,0,12.09
Chhattisgarh,Bastar,Jagdalpur,125463,720.0,19.07,82.03,2023,2443,1095,834.3477056956207,815.6034023900382,97.7534182478569,Critical,0,7.58
Madhya Pradesh,Morena,Morena,200482,1071.0,26.5,78.0,2010,501,2404,1802.9792998279763,1299.3487725276918,72.06676042546155,Semi-Critical,1,48.57
Madhya Pradesh,Bhind,Bhind,197585,1189.0,26.56,78.79,2010,1815,780,626.3408829147168,371.57481650507526,59.324694689564005,Safe,0,3.06
Madhya Pradesh,Gwalior,Gwalior,1054420,2668.0,26.22,78.18,2023,1178,923,744.9632342267876,702.2599894840146,94.26773795258559,Critical,1,40.53
Madhya Pradesh,Datia,Datia,100284,1206.0,25.67,78.46,2013,613,4865,3752.7500538414897,2213.4774472874437,58.98281035321351,Safe,0,39.83
Madhya Pradesh,Shivpuri,Shivpuri,179977,1937.0,25.42,77.66,2025,1511,4749,3660.3289429678666,3312.395481297259,90.4944755760531,Critical,0,16.27
Madhya Pradesh,Chhatarpur,Chhatarpur,142128,1065.0,24.92,79.58,2018,1976,2250,1947.8500190577365,1919.4026232735446,98.53954896394163,Critical,1,8.51
Madhya Pradesh,Sagar,Sagar,274556,2157.0,23.83,78.75,2015,2095,2467,2116.337091360933,2096.0796131978914,99.0428047476116,Critical,0,8.99
Madhya Pradesh,Damoh,Damoh,139561,1227.0,23.84,79.44,2022,991,4588,3494.033455150252,3589.876461092238,102.74304774617175,Over-Exploited,0,35.48
Madhya Pradesh,Satna,Satna,282977,0.0,24.58,80.83,2020,1733,4678,4129.540468087822,4587.92604705891,111.10015950959652,Over-Exploited,0,32.85
Madhya Pradesh,Rewa,Rewa,235654,0.0,24.53,81.3,2012,1509,3446,3068.880109718127,2608.4599991398886,84.9971294375352,Semi-Critical,0,39.57
Madhya Pradesh,Neemuch,Neemuch,128561,566.0,24.47,74.87,2010,1113,1949,1491.6642428833097,1508.3327445326995,101.11744326706997,Over-Exploited,1,47.0
Madhya Pradesh,Mandsaur,Mandsaur,141667,935.0,24.08,75.07,2013,1335,2831,2182.3754060066276,2037.0748478158903,93.34209147560857,Critical,0,35.21
Madhya Pradesh,Ratlam,Ratlam,264914,1321.0,23.33,75.04,2021,2351,2720,2179.0649794615456,1374.2228793381316,63.06479578583778,Safe,0,9.48
Madhya Pradesh,Ujjain,Nagda,100039,652.0,0.0,0.0,2022,641,4289,3809.5934329913853,1973.3036881689575,51.79827514085857,Safe,0,13.69
Madhya Pradesh,Ujjain,Ujjain,515215,745.0,23.18,75.78,2018,2443,3310,2897.1234647402102,2025.6077999641423,69.91789699738537,Safe,0,42.43
Madhya Pradesh,Dewas,Dewas,289550,1001.0,22.96,76.05,2012,401,2031,1463.363106401454,1185.5049797234649,81.01235944363336,Semi-Critical,0,12.05
Madhya Pradesh,Dhar,Pithampur,126200,200.0,22.61,75.68,2021,2168,3490,2717.1260588034484,2532.2912792564543,93.19741611000593,Critical,0,5.48
Madhya Pradesh,Indore,Indore,1992422,891.0,22.72,75.86,2018,2349,4993,4047.6964700841218,4432.112402297082,109.49715313522437,Over-Exploited,0,35.76
Madhya Pradesh,Khargone (West Nimar),Khargone,116150,0.0,21.83,75.61,2016,1317,1643,1315.429330480436,838.4178254557294,63.737200169431595,Safe,1,21.32
Madhya Pradesh,Vidisha,Vidisha,155951,1071.0,23.53,77.82,2021,489,1433,1058.6611552707134,622.3708575678987,58.7884852928934,Safe,0,46.16
Madhya Pradesh,Bhopal,Bhopal,1798218,285.88,23.26,77.41,2023,2109,1960,1708.6561742979166,2006.7072598939276,117.44359632320291,Over-Exploited,0,33.21
Madhya Pradesh,Sehore,Sehore,109118,911.0,23.2,77.1,2024,542,3223,2692.4560287197614,1549.8616720442449,57.5631191563485,Safe,1,6.34
Madhya Pradesh,Betul,Betul,103330,1347.0,21.92,77.9,2025,505,3012,2613.1560050107264,2181.8382717415902,83.49437490750324,Semi-Critical,0,47.5
Madhya Pradesh,Hoshangabad,Hoshangabad,117988,231.0,22.74,77.74,2013,1286,785,684.3259918578672,622.6645315806609,90.98946101553115,Critical,0,14.41
Madhya Pradesh,Katni,Murwara (Katni),221883,634.0,23.48,80.4,2012,827,764,649.148774440125,570.5771665117696,87.89620946352068,Semi-Critical,0,18.19
Madhya Pradesh,Jabalpur,Jabalpur,1069292,1147.0,23.17,79.93,2019,1728,2867,2258.743358756588,1265.398873714659,56.02225099230602,Safe,0,21.31
Madhya Pradesh,Chhindwara,Chhindwara,175052,627.0,22.06,78.94,2024,2295,3947,3244.8656084091763,1751.9640746074244,53.991883980253355,Safe,0,4.46
Madhya Pradesh,Seoni,Seoni,102343,1411.0,22.09,79.54,2025,2394,2262,1655.949309728572,950.2473010886201,57.38383992227249,Safe,1,25.83
Madhya Pradesh,Guna,Guna,180935,1636.0,24.65,77.32,2014,716,3548,2961.6187882401946,2694.810634823529,90.99113787108287,Critical,0,7.92
Madhya Pradesh,Singrauli,Singrauli,220257,1908.0,24.2,82.65,2014,2386,2881,2119.9857259569735,1867.7952372261761,88.10414213440248,Semi-Critical,0,21.25
Madhya Pradesh,Khandwa (East Nimar),Khandwa,200738,0.0,21.83,76.35,2012,1034,2769,2322.6092832245245,1541.3266150292188,66.3618554425721,Safe,0,18.83
Madhya Pradesh,Burhanpur,Burhanpur,210886,1054.0,21.31,76.23,2021,2325,540,402.7966013614286,381.2235804208385,94.64418992919143,Critical,0,39.1
Gujarat,Kachchh,Bhuj,148834,5936.0,23.24,69.67,2018,2456,567,410.2303174370349,440.60674490017715,107.40472514389545,Over-Exploited,0,40.55
Gujarat,Kachchh,Gandhidham,247992,217.0,23.08,70.14,2013,1839,1487,1090.0556073685154,576.7541685147886,52.91052718926156,Safe,0,9.36
Gujarat,Banas Kantha,Palanpur,141592,787.0,24.18,72.43,2020,952,4508,3157.396109113514,2679.6535364708234,84.86909604836296,Semi-Critical,0,19.59
Gujarat,Banas Kantha,Deesa,111160,1478.0,24.26,72.19,2014,1115,3698,3120.179821364471,3065.630617631705,98.25172884718832,Critical,0,19.92
Gujarat,Patan ,Patan,133737,0.0,23.85,72.13,2013,1687,3024,2559.7561544705077,1731.9779829493154,67.6618348948781,Safe,0,9.27
Gujarat,Mahesana,Mahesana,190753,843.0,23.6,72.4,2014,2113,1585,1272.7338719225033,910.5642551324422,71.54396337052043,Semi-Critical,0,40.33
Gujarat,Gandhinagar,Kalol,134426,488.0,22.61,73.46,2016,2283,2979,2181.4399568687973,2027.749946875553,92.95465320925686,Critical,0,35.95
Gujarat,Gandhinagar,Gandhinagar,292797,671.0,23.24,72.65,2025,1507,2193,1571.7469324321883,1773.8023963110472,112.85547054106158,Over-Exploited,0,11.14
Gujarat,Ahmadabad,Ahmadabad,5577940,1866.0,23.03,72.58,2018,1741,2815,1981.2696081041922,2113.9098512173746,106.69470942120296,Over-Exploited,0,19.6
Gujarat,Surendranagar,Surendranagar Dudhrej,177851,45.0,22.72,71.72,2016,510,1278,936.9652340323104,850.9435365631227,90.81911533697084,Critical,0,7.08
